Kto sa chváli?	Who praises?	informal
Nevidím v ňom až taký skvelý produkt aby som zaňho dala toľko peňazí.	I don't see any upsides in giving him so much money.	informal
Tieto pokyny sa vzťahujú iba na používanie EASA formulára 1 na účely údržby.	These instructions relate only to the use of the EASA Form 1 for production purposes.	formal
V tomto smere požadované prispôsobenie záujmov riadiacich pracovníkov týmto novým kategóriám akcionárov zvýšilo toto riskovanie a v mnohých prípadoch prispelo k prehnanému odmeňovaniu riadiacich pracovníkov, založenému na krátkodobých hodnotách akcie spoločnosti/finančnej inštitúcie ako na jedinom kritériu výkonnosti18.	In this respect, the sought-after alignment of directors' interests with those of these new categories of shareholder has amplified risk-taking and, in many cases, contributed to excessive remuneration for directors, based on the short-term share value of the company/financial institution as the only performance criterion18.	formal
Všetky tieto druhy zeleniny prispievajú k ďalšiemu podráždeniu zapáleného močového mechúra.	All these vegetables contribute to an additional irritation of the inflamed bladder.	formal
Zákon č. 382/2004 Z. z. o znalcoch, tlmočníkoch a prekladateľoch v znení neskorších predpisov	Act No. 382/2004 on sworn expert witnesses, interpreters and translators, as last amended	formal
'Veríš tomu, že jeho úlohou je získavať informácie 'z Mágie pre teba.	'You believe his role is to bring information 'from Witchcraft to you.	formal
Jeho hlavnou užitočnou vlastnosťou je priaznivý účinok na obehový systém: zvyšuje elasticitu stien krvných ciev, dilatuje kapiláry, znižuje hladinu cholesterolu.	Its main useful property is a beneficial effect on the circulatory system: increases the elasticity of the walls of blood vessels, dilates capillaries, reduces cholesterol.	formal
Dokonca aj klienti, ktorí čelili dlhodobej bolesti, alebo tí, ktorí trpeli reumatickou artritídou zlepšili svoj každodenný pohyb a schopnosť robiť domáce práce tým, že pravidelne cvičili.	Even clients who have faced longer-term pain, like that which comes with rheumatoid arthritis, have improved their daily movement and ability to do chores by getting regular exercise.	formal
Predstavte si to: Ste alžbetínsky otec, ktorý si zoškrabal dosť kôz a kráv, aby urobil pre svoju dospievajúcu dcéru presvedčivý veno. tak blízko aby sa vydala za chlapa na ulici.	Picture this: You're an Elizabethan-era father who scraped together enough goats and cows to make a compelling dowry for your teenage daughter, and you're this close to getting her married to the fella down the street.	informal
Vieš, keď ľudia veria tomu, čo robíš.	You know what one believes by what they do.	formal
"Veď nohy sú tým najzákladnejším ""dopravným"" prostriedkom na svete. Čítaj ďalej"	"After all legs are the most basic mean of ""transportation"". Read more"	formal
Na účely programu výraz „deti“ zahŕňa vekové rozpätie 0 až 18 rokov, v súlade s medzinárodnými nástrojmi pre práva dieťaťa.	For the purposes of the programme, the term ‘children’ covers an age range of 0-18 years, in accordance with international instruments concerning the rights of the child.	formal
No, ak pomôžeš prečo nie.	If you can help why not.	informal
Bojí sa o svoje dieťa.	They’re afraid for their child.	informal
Arcibiskup z Rouenu viedol omšu v kostole, kde bol zavraždený kňaz.	The archbishop of Rouen led the Mass in the church where the priest was murdered.	formal
McDonell Peak – predpoveď počasia na 7 dní	Fireworks Peak - 7 day weather forecast	informal
SUPER POTRAVINY v akcii : málo kalórií pre úspešné chudnutie. Alebo ak chcete: lokálna, lacná, chutná a ľahká strava ...	SUPERFOODS in action : few calories for a successful weight loss, or just local, but tasty and light food ...	informal
Okrem toho, ako poukázal Súd prvého stupňa, iný záver by spôsobil neúčinnosť preskúmavania zákonnosti rozhodnutia Komisie vyhlasujúceho štátnu pomoc za zlučiteľnú, ktoré vykonáva súdnictvo Spoločenstva.	In addition, as the Court of First Instance pointed out, to conclude otherwise would render ineffective the review conducted by the Community judicature of the legality of a Commission decision declaring State aid compatible.	formal
Ich členovia sa vymenujú počas prvej schôdze nasledujúcej po voľbách do Parlamentu a potom znova po dva a pol roku.	Their members shall be elected during the first part-session following the re-election of Parliament and again two and a half years thereafter.	formal
Zajtrajšok tiež mimo nášho okamžitého ovládania.	Tomorrow is almost beyond our immediate control.	formal
Sedím tu v kašmírovo hodvábnej mikine za 2000 dolárov, ktorú sme vyrobili za 15 rokov, adidasových teplákoch a bavlnenom tričku od American Apparel a na poschodí mám kožuch od Prady.	“I’m sitting here in a 2,000 USD cashmere/silk sweatshirt hoodie that we’ve made for 15 years and Adidas track pants and a cotton shirt from American Apparel, and I have a Prada fur coat upstairs.”	informal
Niektorí ľudia majú také odvážne sny, že ak sa im ich podarí uskutočniť, svoje miesto v dejinách majú zaručené.	Some people have dreams that are so magnificent that if they were to achieve them, their place in history would be guaranteed.	formal
Na podlahu je ideálny prírodný parket tmavej farby alebo svetlo béžový koberec - monofónny alebo s ornamentom.	For a floor the natural parquet of dark color, or a light beige carpet - monophonic or with an ornament is ideal.	formal
Hanjama: Hodinová predpoveď počasia Neskôr	Sumbara: Hourly weather forecast Later	informal
Článok 7 nariadenia č. 1612/68, ktorý je uvedený v rámci hlavy II nazvanej „Zamestnanie a rovnosť zaobchádzania“, je sformulovaný takto:	Article 7 of Regulation No 1612/68, which appears in Title II, headed ‘Employment and equality of treatment’, is worded as follows:	formal
Okrem toho, fyzická aktivita stredne intenzívna, ako je plávanie, jóga, Pilates, tanec v spojení s vymenovaním rôznych metód zameraných na relaxáciu, vrátane kontrastných spŕch, aromaterapia, chôdza, masáž, pomôže napraviť nestabilitu emocionálnych prejavov.	In addition, physical activity of medium intensity, such as swimming, yoga, Pilates, dancing in conjunction with the appointment of various methods aimed at relaxation, including contrast showers, aromatherapy, walking, massage, will help to correct the instability of emotional manifestations.	formal
26 Gn 5, 26 Po Lamechovom narodení žil Matuzalem ešte sedemstoosemdesiatdva rokov a narodili sa mu synovia a dcéry.	Gn 5, 26 And after he conceived Lamech, Methuselah lived for seven hundred and eighty-two years, and he conceived sons and daughters.	formal
Na jeseň 2019, po 17 rokoch, na poste výkonnej riaditeľky Nadácie Pontis končí a vstúpi do jej správnej rady.	In autumn 2019, after 17 years, she is moving from the position of the executive director of the Pontis Foundation to its Board of Directors.	formal
Pracovať na tom, čo už viete.	Work on what you already know.	formal
Zdevastovaný, pravdepodobne.	Overloaded, probably.	informal
Nakoniec sme zostali štyria,“ dodáva.	Right now, we’re four down,” he added.	informal
Čo to znamená, keď sa učíte?	So what does this mean if you’re a learner?	informal
- pomalé uzdravovanie sa z chorôb	slow recovery from illness	informal
Nepoznáš týchto chlapov tak, ako ja.	You don't know these guys like I do.	informal
A chcem aby to tak aj ostalo.	And we want to keep being alive.	informal
Štýlové okuliare, ktoré priťahujú pozornosť	Different sunglasses that attract some attention	formal
Okrem toho v situácii, v ktorej je nový platiteľ DPH v EÚ vyzvaný poskytnúť takúto zábezpeku a má nárok na 60-dňovú lehotu, obchodník ešte len začína budovať	In addition, as regards the context in which a new EU VAT payer is called on to lodge such a security deposit and benefit from the 60-day period, a trader is at that	formal
Odoberte tiež odpovedajúci objem 9 mg/ml (0,9 %) roztoku chloridu sodného na injekcie, ktorý bude nahradený rekonštituovaným roztokom Myozymu.	Also remove an equal volume of sodium chloride 9 mg/ml (0.9%) solution for injection, that will be replaced with reconstituted Myozyme.	formal
Ako môžem tvrdiť, že nie som výnimkou?	Who's to say I can't be the exception?	informal
Ako je to možné? pýtali sme sa všetci.	What? what? we all asked.	informal
To znamená, že nepotrebujete tlačiť dokumenty a odosielať ich pomocou faxového zariadenia.	It means no more need for printing documents and sending them with the use of a fax machine.	formal
Strieľajte farebné gule na ich zjednotenie s guľou rovnakej farby, ležiace uprostred gule inej farby, s delom, aby sa skupiny guličiek rovnakej farby zmizne .	Shoot the colored balls to unite them with balls of same colors, lying amid balls of other colors, with the cannon to make the group of balls of the same color disappear.	formal
Je to len niečo navyše.	It is just something extra.	formal
Môžme pokračovať.	We're good to go.	informal
Vyberte si medzi Anglickom a Francúzskom, a prejsť fascinujúcim testu, ktorý je potrebné odpovedať na niekoľko otázok týkajúcich sa celej krajine.	Choose between England and France, and go through a fascinating test, which you must answer a few questions about the country.	formal
Ešte mám štipku nádeje, ale .... nie veľkú	I have a bit of hope, but not much....	informal
Takisto Jesse Kemp nikdy nevlastnil, ani si žiadne neprenajal,	And Jesse Kemp doesn't, nor has he ever owned or rented one	informal
Jedenásť tisíc.	- Come on! Eleven a thousand.	informal
Je však dobré byť tu späť!	It's good to be back here though!	informal
Ak chcete pridať inzeráty do obľúbených, alebo porovnať výrobky, ktoré vás zaujmú, kliknite na zaškrtávacie políčko vedľa obrázka použitého stavebného stroja z podkategórie Dromone stavebníctvo, ktorý sa vám zdá zaujímavý. Potom vyberte jednu z vyššie uvedených možností.	If you want to add classifieds to favorites or compare interesting products, click on the checkboxes next to used Dromone construction equipment that seem interesting and then choose one of the options above.	formal
Tento film vás prinúti popremýšľať.	This film will force you to think.	formal
Drevo sa často používa na zabezpečenie kabíny letnej sprchy.	Often, timber is used to arrange the cabin of the summer shower.	formal
Ťažko sa to priznáva, ale moje dieťa sa niekedy správa ako rozmaznaná slečinka.	I’m sorry, but sometimes my husband acts like a total GIRL.	informal
Tá vec tam vonku vzala McNessa.	That thing out there took McNess	informal
Slovenský europoslanec v reakcii pripustil, že ECDC v súčasnosti nemá dostatok laboratórií, zdrojov a špecialistov, aby bolo schopné ponúknuť viac poznatkov založených na výskume.	MEP Mikolasik admitted that the ECDC currently does not have enough laboratories, resources and specialists to provide more research-based knowledge.	formal
Kontakt Podmienky používania Nepísané pravidlá hry Pomoc	How to play Pool Live Pro - game rules	informal
Po tretie: pracovné miesta!	Third: jobs!	informal
Vydanie ceny podľa objavovať skupiny dvoch alebo viacerých balónov rovnakej farby.	Release prizes by popping groups of two or more balloons of the same color.	formal
Ja nechcem, aby vedel, že som ho znova udala.	He doesn’t know that I know he got married again.	formal
- Viac než si viete predstaviť.	- More than you'll ever know.	informal
Uplatňujeme veľmi jasný a disciplinovaný proces výberu fondov.	We apply a very clear and disciplined fund selection process.	formal
Najlepšie zo všetkých tých, čo som sa snažil, perfektný štart do nového dňa.	The best of all the ones I've tried, the perfect start to the day.	informal
Ale nie ako toto.	Nothing like this.	informal
- Ja tiež pomôžem.	- Me too. - I guess I'll help.	informal
A niekedy máte tušenie, kam to všetko speje.	And sometimes you have no idea where all this is headed.	informal
Ale povedal, že to bude buď ona alebo ja.	But he says it was either me or her.	informal
Toto sme ale hovorili iba o ostatných cirkvách.	We talked about other church stuff.	informal
Hotely pre hostí s domácimi zvieratami v Lime	Hotels with Hot Tubs in Lima	informal
Ten, kto si ho vybral vedel o Bagdad, a iba jeden ktorí by povedali im o Bagdad bol Barr sám.	Whoever chose him knew about Baghdad, and the only one who could have told them about Baghdad was Barr himself.	formal
- Dobre, takže Rex, dostane sa Cal do Siene Slávy vďaka jeho výhram alebo štatistikám?	All right, so, Rex, does Cal get into the Hall of Fame on his streak or on his stats?	informal
Môžeš si zahrať aj proti počítaču.	But you can also play against the computer.	informal
Zaoberá sa novostavbami významných tunelov, či už ako kľúčový expert, vedúci projektant alebo ako konzultant.	He is involved in the construction of significant tunnels as a key expert, senior designer and consultant.	formal
Podstúpim oboje.	Uh, I'll do either.	informal
Nikdy nebudeme môcť	We'll never be able	informal
Hot Tags: USB kábel typu 3.0 usb-a do USB kábla [6 ft] rýchle nabíjanie a prenos dát vysoko výkonné s vysokou pevnosťou pletené nylon usb c, Čína, dodávatelia, výrobcovia, továreň, veľkoobchod, kúpiť, vysoko kvalitné	Hot Tags: usb type-c cable 3.0 usb-a to usb-c cable [6ft] fast charge & data transfer | heavy duty with high strength braided nylon usb c, China, suppliers, manufacturers, factory, wholesale, buy, high-quality	informal
To je divné.. pracoval som na severe... a mám veľmi pekné spomienky.	Weird... i used to work in the north... I had such a great memory !	informal
Bežná kontrola všetkých hlasov	A routine check of all the votes	informal
Letiskový transfer, Požičanie bicyklov (za príplatok), Kyvadlová doprava (za príplatok), Kyvadlová doprava medzi hotelom a letiskom (za príplatok), Parkovanie na ulici, Lístky na MHD	Bar, BBQ facilities Transport Secured parking, Airport shuttle, Bicycle rental (additional charge), Shuttle service (additional charge), Airport shuttle (additional charge)	informal
„Nie veľmi dlho,“ odpovedal rybár.	“Not very long,” answers the fisherman.	formal
Čo je Hepsera a na čo sa používa	What Hepsera is and what it is used for	formal
Všetky materiály je potrebné poslať v elektronickej podobe!	All the materials are to be sent in electronic format!	formal
Neexistujú preto dôvody všeobecnej politiky, ktoré by odôvodnili jeho neprijatie.	Therefore, there are no reasons of general policy for not accepting the undertaking.	formal
24-hodinová lekárska služba.	24-hour medical service.	informal
Aké znaky?	What signs?	informal
Docetaxel sa podáva vo forme jednohodinovej infúzie každé tri týždne.	Docetaxel is administered as a one-hour infusion every three weeks.	formal
Komisia takisto pripravuje súhrnnú správu na jar roku 2009, ktorá by mohla slúžiť ako základ na ďalšie rokovania Parlamentu a Rady.	The Commission is also preparing a comprehensive report for the spring of 2009 which could be the basis for the following Parliamentary and Council deliberations.	formal
Inzeráty zadarmo mobilné aplikácie	Advertisements free mobile apps	informal
Len pre raz .	Just this once.	informal
Aj tých najzákladnejších, ktoré považujete za samozrejmé.	Even basic things you take for granted,.	informal
Snažíme sa rozvíjať a uskutočňovať účinné systémy a kontroly na preskúmanie a monitorovať dodržiavanie našej politiky.	We seek to develop and implement effective systems and controls to review and monitor compliance with our policy.	formal
Klobúk dole, som skutočne ohromený.	Hats off, I am truly impressed.	formal
Patrili veľkému indiánovi, volal sa uh Darren alebo .... alebo Julius,	They belong to this big Indian dude, guy named, uh, Darren or... or Julius.	informal
Nedodržiavanie pokynov a inštrukcií môže mať za následok úraz elektrickým prúdom, požiar alebo vážne zranenie.	Failure to follow the warnings and instructions may result in electric shock, fire and/or serious injury.	formal
Aké je teda Božie „slovo“ — alebo stanovené predsavzatie v súvislosti so zemou a budúcnosťou ľudstva —, ktoré „istotne bude mať úspech“?	What, then, is God’s “word,” or stated purpose, regarding the earth and mankind’s future that “will have certain success”?	formal
Začal spievať túto pieseň a ja som sa cítil dobre.	And I started singing it and it felt good.	informal
Nie všetci vedia, ako ich používať.	Not everyone knows how to use them.	formal
Psychologický mechanizmus zahŕňa dva prvky, ktoré môžu pôsobiť buď oddelene alebo súčasne: zvyk, respektíve prispôsobenie a sugescia.	The psychological mechanisms involve two elements that can act simultaneously or separately: conditioning and suggestion.	formal
Neexistujú žiadne špecializované environmentálne sudcov, hoci sudcov, ktorí sa zaoberajú prípadmi týkajúcimi sa životného prostredia majú prirodzene vybudovať odborné znalosti v tejto oblasti.	There are no specialist environmental judges, although judges dealing with environmental cases have naturally built up expertise in that area.	formal
Podobá sa EÚ na ZSSR?	Were they similar to USSR?	formal
Ak máte referencie od vašich spokojných zákazníkov, zverejnite ich na vašej web stránke.	If you have positive feedback from your clients, display it on your site.	formal
Nezatúlaj sa ďaleko.	Don't wander too far from home.	informal
Krém spomaľuje proces objavovania nových vrások.	The cream slows the process of appearance of new wrinkles.	formal
Najlepšie hotely s bazénom v Hongkongu, Čína Ázia Čína	Best Hotels with Free Parking in Hong Kong, China Asia China	informal
No tak dnes som bol tiež poriadne nadnesený.	Yeah, I was really depressed today too.	informal
Dávajte pozor!	Take care.	formal
-Odvezie ťa niekto domov?	- You got a ride home?	informal
Nešetrím?	Easy?	informal
Prečo z vás šoférovanie áut robí takých debilov?	What is it about driving cars that makes you all such assholes?	informal
Áno, nevšimol si spisy.	Yeah, he didn't notice the files.	informal
Je to, je to dlhý príbeh.	It's, it's a long story.	informal
Alebo to bude taký príkladný cirkus.	Or that it would be such a fascist circus.	informal
Má vybavenie pre štruktúrované programovanie a jeho konštrukcia poskytuje konštrukty, ktoré dokážu efektívne mapovať typické strojové inštrukcie.	It comes with a design which offers constructs and framework that are capable of efficiently mapping typical machine instructions.	formal
Prvý deň v novej práci...	The first day in a new job...	informal
Ako to teda je?	How does it?	formal
Myslím, že to prepasiem.	I think I'm gonna pass.	informal
Výborný 4,1 / 5(7 skutočných hodnotení)Hotels.comTM RewardsZa každých 10 nocí získate 1 noc zdarma*!	Hotel Carina Excellent 4.2 / 5(17 genuine reviews)Hotels.com® RewardsFor every 10 nights, get 1 free!	informal
Záloha pre potvrdenie rezervácie vo výške 30% .	required to confirm booking 30% .	informal
- Čo tu robíš ?	- What are you doing here?	informal
Bude sa ti to páčiť.	You're gonna love this.	informal
Jidoka (stroje s ľudskou inteligenciou) je spôsobom „zabudovania kvality do procesu.“	Jidoka (machines with human intelligence) is the foundation for “building in” quality.	formal
Na november je to zvláštne.	Unusual for November here.	informal
SweetLaura24 Zobraziť môj profil	SweetLaura24 View my profile	informal
Na to vsaď tú svoju prdel v kaki gaťoch, chlape.	You bet your khaki-clad ass, white man.	informal
Ganga: Hodinová predpoveď počasia	Robison: Hourly weather forecast	informal
About this webcam Táto webkamera je aktuálne priradená užívateľovi trinum.com.	About this webcam This webcam is currently assigned to Virtual Tour.	formal
Aktovka kabelky pre ženy Aktovka kabelky pre ženy Našli sme 32 Aktovka kabelky pre ženy: 1 - 32	We found 5 Slip Pocket Satchel Bags for Women: 1 - 5	informal
- No, bol rozkošný.	- Well, he was cute.	informal
Pred 8 mesiacmi 06:15 KatesTube hračky, malý penis	7 months ago 06:15 KatesTube toys, small cock	informal
1 Zdarma Hľadáte lacné lety?	1 Free Are you looking for cheap flights?	informal
Predtým, než začnete kupovať nábytok a príslušenstvo s hladkými krivkami, mali by ste sa oboznámiť s najlepšími interiérmi v secesnom štýle, aby ste vedeli, ako sa realizuje jednota štýlu.	Before proceeding to purchase furniture and accessories with smooth curves, you should familiarize yourself with the best interiors in the Art Nouveau style to know how the unity of style is realized.	formal
Teórie zmeneného stavu vedomia vidia hypnózu ako zmenený stav vedomia, alebo tranz, ktorý sa odlišuje od bežného vnímania reality.	Altered state theories see hypnosis as an altered state of mind or trance, marked by a level of awareness different from the ordinary state of consciousness.	formal
Čo na to hovoria Slovenské (Európske) zákony a ako sa k veci staviaš z morálneho hľadiska?	You're intruding people's private space. What do the Slovak laws say about this and how do you feel morally about it?	formal
Nová komora mimoriadnej kontroly a vecí verejných bude posudzovať prípady oznámené podľa nového postupu týkajúceho sa mimoriadneho opravného prostriedku.	A new chamber of extraordinary control and public matters will assess cases brought under the new extraordinary appeal procedure.	formal
Pozývame vás na ne - treba už budúci týždeň.	I need you NOW – come back next week.	informal
Chce ospravedlnenie.	He wants an apology.	formal
Sofia - mapa na vytlačenie, pre mobilné telefóny, tablety, počítače aj pre čítačky e-knih	Sofia - map to print, for mobile phones, tablets and e-book readers	informal
Zobraziť hotely v meste Mirovice na mape	Where to stay in Mirovice	informal
Hovdestulen: Hodinová predpoveď počasia Neskôr	Loftet: Hourly weather forecast Later	informal
Jej obavy sa zväčšovali.	His fears increased.	informal
Chvála bohu koniec .	Dear god the ending.	informal
Moja mama sa ma dnes spýtala: “Kedy bude tento @sarahjessicaparker, ten pokrytec, ťa nechať sám?”	My mum asked me today, ‘When will that @sarahjessicaparker, that hypocrite, leave you alone?’	informal
Sex3 Pred 6 rokmi	Sex3 6 years ago	informal
Informácie o platbe Akontácia požiadal pred príchodom: Po potvrdení vašich rezervácií, budete kontaktovaní The Tiger.	Deposit requested prior to arrival: After confirming your reservation, you will be contacted by The Tiger.	formal
To čo potrebujete pochopiť, je toto.	What you've got to understand is this.	informal
Usporiadať koncert domu.	Hold a concert house.	formal
Spoločnosť KARDEX je povinná bez meškania informovať zákazníka o začiatku a konci týchto prekážok.	The customer is informed without delay of the start and end of such obstacles.	formal
V týchto štúdiách, výsledky farmakokinetickej analýzy dokázali, že deti a dospievajúci s telesnou hmotnosťou ≤ 40 kg majú zníženú systémovú expozíciu (meranú pomocou Css) A771726 v porovnaní s dospelými pacientmi s reumatoidnou artritídou (pozri časť 4.2).	The results of a population pharmacokinetic analysis of these trials have demonstrated that paediatric patients with body weights ≤ 40 kg have a reduced systemic exposure (measured by Css) of A771726 relative to adult rheumatoid arthritis patients (see section 4.2).	formal
Úspech v prírode je celý o splodení ďalšej generácie, nech to stojí čokoľvek.	Success in nature is all about creating the next generation, whatever it takes.	formal
Pamätaj si, že bez učenia sa nikdy nikto múdrym nestal.	Without being simple no one ever passed from learning to wisdom.	formal
Gabe bol zanietený bádateľ.	Gabe was a fierce researcher.	informal
Pred 1 rokom 32:22 Analdin brunetky, tetovanie, prekvapenie, španielky, malé kozy	1 year ago 32:22 Analdin brunette, tattoo, surprise, spanish, small tits	informal
Ľutujem.	And I'm...	informal
Jedným z nich je napríklad súbor „best practices“ od PCI Security Standards Council.	Until then, they are considered “best practices” by the PCI Security Standards Council.	formal
Miri: Hodinová predpoveď počasia Neskôr	Nāmik: Hourly weather forecast Later	informal
Iba kompetentný a zodpovedný prístup k úlohe poskytne príležitosť na dlhodobé fungovanie univerzálneho dizajnu teplých postelí.	Only a competent and responsible approach to the task will provide an opportunity for long-term operation of the universal design of warm beds.	formal
- Máš šaty do školy.	- You got clothes for school.	informal
Forest Dale: Aktuálna poloha slnka a mesiaca	Forest Dale: The sun & the moon right now	informal
EVA sa vždy prispôsobí!	ADAM It always goes in!	informal
Podľa môjho názoru činnosti, akými sú činnosti pána Buividsa, skutočne patria do pôsobnosti smernice 95/46.	It seems to me that activities such as those engaged in by Mr Buivids indeed fall within the scope of Directive 95/46.	formal
Probiotiká sa merajú v jednotkách tvoriacich kolóniu (CFU).	Probiotics are measured in CFUs (colony forming units).	formal
Som si celkom istý, že to je T.J. Hooker (TV policajný seriál)	I'm pretty sure it's T.J. Hooker.	informal
Ak je vaša udalosť väčšia, skúste mať k dispozícii minimálne štyri až šesť mesiacov.	If your event is larger than that, try to have a minimum of four to six months.	formal
Cantins Peak, Počasie tento víkend	Terre Rouge, The weather this weekend	informal
- Zoznam mojich hostí?	- My guest list?	informal
(Vo vrcholnom období jej patrila viac než jedna štvrtina zemského povrchu!)	(this is only about a quarter of the show floor!)	informal
Príčiny a nádej	Causes and hope	informal
Veľmi veľká.	Very big.	formal
Výslovnosť Markus Persson v Angličtina [en]	Lates pronunciation in English [en]	informal
Iba on jej môže odpustiť.	Only He can forgive.	formal
-Áno, ako ty s Laurannou?	- Like you did with Lauranna?	informal
Odporúča sa podávať antikonvulzíva 12 hodín pred podaním Busilvexu a 24 hodín po podaní poslednej dávky Busilvexu .	It is recommended to administer anticonvulsants 12 h prior to Busilvex to 24 h after the last dose of Busilvex .	formal
Závod okolo sveta v rally štýle!	Race around the world Rally style!	informal
Pravdepodobne bol dvakrát ženatý; jeho prvou manželkou bola Mirta a druhou Xantippa, pričom mal tri deti.	He was married twice; his first wife was Ofania Quarta, and his second Statia Quinta.	formal
Po 22 týždňoch bolo zmiernenie príznakov pri liečbe podávanej formou infúzie do žily porovnateľné s injekčným podaním pod kožu.	After 22 weeks, the reduction of symptoms was comparable for treatment given by infusion into a vein and by injection under the skin.	formal
Zobraziť hotely v meste Port Mahon na mape	Unlock now Where to stay in Port Mahon	informal
Zatiaľ čo si mi kradol kolt, Sam ti do mobilu nainštaloval sledovaciu apku.	Well, while you were scamming me for the Colt, Sam put a tracking app on your phone.	formal
Reproduction is authorised provided the source is acknowledged. znižuje množstvo kyslíka, ktoré sa môže dostať krvou do pľúc, a tým sa viac sťažuje vykonávanie fyzickej aktivity.	Reproduction is authorised provided the source is acknowledged. pressure reduces the amount of oxygen that can get into the blood in the lungs, making physical activity more difficult.	formal
Vedel som, že tento program .. je to všetko príliš dobré ..cat o bezpečnosti KE vedel veľmi bezpečné .. a zmeniť heslo zakaždým, keď KND dezizi proramul tvrdý ,,, .. gratulácie chlapci robiť pre c	I knew this program .. it's all too good ..cat about safety ke knew very safe .. and change your password every time knd dezizi proramul hard ,,, .. congratulations guys do for c	informal
Po niekoľkých úpravách napokon súhlasil s jeho vydaním a uverejnil ho v auguste v roku 1984.	After a few edits, he finally accepted it for publication and it was published in August of 1984.	formal
Nalepiť na obálku?	arriving in an envelope?	informal
A napokon zvážte úložný priestor.	Finally, consider your storage space.	formal
*Aké autá dnes ľudia chcú?	*What kinds of cars do people want today?	informal
Vezmi si svoje kurva veci a--	Get your fucking stuff and get...	informal
Stolný futbal môžu hrať dvaja individuálni hráči (dvojhra) a tiež aj štyria hráči (štvorhra), kde existujú tímy dvoch ľudí na oboch stranách.	Foosball can be played by two individuals (singles) – and also with four people (doubles), in which there are teams of two people on either side.	formal
Ak usmernenia neexistujú , členské štáty v záujme podpory príslušných subjektov pri uplatňovaní tejto smernice zabezpečia, aby sa tieto usmernenia prijali do troch rokov od nadobudnutia účinnosti tejto smernice .	Member States shall ensure that guidelines, if they do not already exist, are adopted within three years from the entry into force of this Directive, in order to support the competent entities in the application of this Directive .	formal
Niekedy aj zničiť.	sometimes to destruction.	informal
Stiahneš si filmy a hneď máš k dispozícii niečo skvelé na rozptýlenie pri ceste z práce, na cestách alebo keď iba niekde čakáš v rade.	Just download your films and you have something great to watch while you’re commuting to work, travelling, or just queuing up somewhere.	informal
Fly vaša loď.	your ship.	informal
Ako dlho trvá dostať sa do The Beeswing z Bluebell Arboretum hromadnou dopravou?	How long does it take to get to The Beeswing from Bluebell Arboretum by public transportation?	formal
Určite nie je víkend, ktorý môžeme mať po celý čas, ale je skvelé byť znova, len na chvíľu.	It's certainly not a weekend we can have all the time, but it's great to be a kid again, just for a while.	informal
Pekné počasie môžeme brať ako bonus.	And beautiful weather as a bonus.	informal
Takto najjednoduchšie prenesiete vlastníctvo objektov vrátane databázy samotnej.	This is the easiest way to transfer the ownership of objects, including the database itself.	formal
Lenže, ako som už spomenul, neznámy neznamená neskúsený.	That said, unknown doesn’t mean unpromising.	informal
Ak dotknuté regióny tvorí viac ako päť členských štátov a PPS, ktorí rozhodujú o návrhoch podmienok alebo metodík v súlade s článkom 6 ods. 3, nedosiahnu konsenzus, musia rozhodnúť kvalifikovanou väčšinou.	Where the regions concerned are composed of more than five Member States and no consensus is reached among TSOs deciding on proposals for terms and conditions or methodologies in accordance with Article 5(3), they shall decide by qualified majority.	formal
Užívajte ho ako čaj.	Enjoy it with tea!	informal
4 veľké uvarené kuracie prsia polovičky, rozrezaný	4 large cooked chicken breast halves, shredded	informal
Výslovnosť economistas v Španielčina [es]	reconocemos pronunciation in Spanish [es]	informal
Princípom tejto metódy je zahrievanie vzorky, pričom sa uvoľnená voda prenáša do titračnej nádobky plynnou fázou.	In this method, the sample is heated and the evaporated water is transferred to the titration cell with a dry carrier gas.	formal
Dodal:” Vieme, čo musíme urobiť.	He added: “We know what we have to do.	informal
Medvedíky čistotné sú známe pre svoju inteligenciu, pričom štúdie ukazujú, že si dokážu pamätať riešenie úloh až na tri roky.	Raccoons are known for their intelligence, with studies showing that they are able to remember the solution to tasks for up to three years.	formal
Adiao, aktuálne poveternostné podmienky	Gwere, current weather conditions	informal
Pozri naše práce tu:	See our work here:	informal
Inštitúcie Únie môžu uhradiť výdavky na členov a personál inštitúcií Únie vrátane príspevkov na združenia súčasných a bývalých členov Európskeho parlamentu a príspevkov na európske školy.	Unions institutions may pay expenditure on the members and staff of Union institutions, including contributions to associations of current and former members of the European Parliament, and contributions to the European schools.	formal
Nový Zéland je krajina, ktorá sa vyznačuje obrovským prírodným bohatstvom.	New Zealand is a country characterized by immense natural wealth.	formal
Pred 2 mesiacmi 19:33 xHamster manželka, fisting, manžel, sedenie na tvári, sperma v ustach	2 months ago 19:33 xHamster wife, fisting, husband, facesitting, cum in mouth	informal
Nachádza Lucasa v end zóne.	Finds Lucas in the end zone.	informal
A čo by som mal robiť ja ?	Then what would I do?	informal
Čože? Čože?	What?	informal
Vráť sa naspäť.	Go back to your seat.	formal
„Ak povie hlúposť hoci aj päťdesiat miliónov ľudí, aj tak to zostane hlúposťou.“	“Even if fifty million people say a foolish thing, it is still a foolish thing.”	formal
